instanceID	label	comment	annotator
pair_142_(Jeremiah 17:9)	2		AndreaMariaC
pair_60_(Genesis 1:1)	2		AndreaMariaC
pair_74_(1 John 4:8)	3		AndreaMariaC
pair_81_(Genesis 1:1)	3		AndreaMariaC
pair_98_(Genesis 1:1)	3		AndreaMariaC
pair_15_(Exodus 20:3)	3		AndreaMariaC
pair_138_(Exodus 20:3)	2		AndreaMariaC
pair_24_(Ephesians 5:25)	3		AndreaMariaC
pair_102_(Hebrews 11:1)	3		AndreaMariaC
pair_95_(2 Corinthians 5:7)	4		AndreaMariaC
pair_18_(Hebrews 11:1)	3		AndreaMariaC
pair_64_(2 Corinthians 5:7)	2		AndreaMariaC
pair_129_(2 Corinthians 5:17)	3		AndreaMariaC
pair_126_(2 Corinthians 5:17)	2		AndreaMariaC
pair_16_(1 John 4:8)	3		AndreaMariaC
pair_76_(Ephesians 5:25)	2		AndreaMariaC
pair_75_(John 8:32)	2		AndreaMariaC
pair_79_(1 Samuel 16:7)	3		AndreaMariaC
pair_20_(John 8:32)	2		AndreaMariaC
pair_33_(2 Corinthians 5:17)	3		AndreaMariaC
pair_29_(Hebrews 11:1)	3		AndreaMariaC
pair_86_(Hebrews 11:1)	2		AndreaMariaC
pair_9_(1 John 4:8)	2		AndreaMariaC
pair_119_(Exodus 20:3)	2		AndreaMariaC
pair_28_(1 John 4:8)	3		AndreaMariaC
pair_114_(1 Samuel 16:7)	2		AndreaMariaC
pair_139_(Ephesians 5:25)	3		AndreaMariaC
pair_5_(2 Corinthians 5:17)	2		AndreaMariaC
pair_81_(2 Corinthians 5:7)	2		AndreaMariaC
pair_83_(John 8:32)	2		AndreaMariaC
pair_61_(Jeremiah 17:9)	2		AndreaMariaC
pair_113_(John 8:32)	2		AndreaMariaC
pair_149_(Genesis 1:1)	2		AndreaMariaC
pair_3_(Hebrews 11:1)	2		AndreaMariaC
pair_70_(John 8:32)	1		AndreaMariaC
pair_80_(Hebrews 11:1)	3		AndreaMariaC
pair_22_(John 8:32)	2		AndreaMariaC
pair_2_(Hebrews 11:1)	3		AndreaMariaC
pair_110_(1 John 4:8)	3		AndreaMariaC
pair_105_(2 Corinthians 5:17)	4		AndreaMariaC
pair_18_(Jeremiah 17:9)	2		AndreaMariaC
pair_138_(Genesis 1:1)	3		AndreaMariaC
pair_141_(Exodus 20:3)	2		AndreaMariaC
pair_23_(Ephesians 5:25)	3		shur
pair_83_(Exodus 20:3)	2		AndreaMariaC
pair_10_(Jeremiah 17:9)	2		AndreaMariaC
pair_116_(John 8:32)	1		AndreaMariaC
pair_105_(1 John 4:8)	3		AndreaMariaC
pair_137_(Hebrews 11:1)	3		AndreaMariaC
pair_129_(1 John 4:8)	3		AndreaMariaC
pair_46_(John 8:32)	2		shur
pair_5_(Genesis 1:1)	2		AndreaMariaC
pair_22_(2 Corinthians 5:7)	3		AndreaMariaC
pair_120_(Hebrews 11:1)	2		AndreaMariaC
pair_41_(Hebrews 11:1)	4		AndreaMariaC
pair_134_(John 8:32)	2		AndreaMariaC
pair_108_(2 Corinthians 5:17)	2		AndreaMariaC
pair_84_(Hebrews 11:1)	1		AndreaMariaC
pair_90_(1 John 4:8)	3		AndreaMariaC
pair_33_(Jeremiah 17:9)	1		AndreaMariaC
pair_125_(Hebrews 11:1)	1		AndreaMariaC
pair_2_(2 Corinthians 5:17)	2		AndreaMariaC
pair_50_(John 8:32)	2		AndreaMariaC
pair_4_(1 Samuel 16:7)	3		AndreaMariaC
pair_105_(1 Samuel 16:7)	3		AndreaMariaC
pair_44_(Hebrews 11:1)	3		AndreaMariaC
pair_63_(John 8:32)	2		AndreaMariaC
pair_65_(Hebrews 11:1)	3		shur
pair_43_(1 John 4:8)	3		AndreaMariaC
pair_28_(Exodus 20:3)	3		AndreaMariaC
pair_122_(Ephesians 5:25)	2		AndreaMariaC
pair_148_(Hebrews 11:1)	3		AndreaMariaC
pair_32_(Ephesians 5:25)	3		AndreaMariaC
pair_94_(Exodus 20:3)	2		AndreaMariaC
pair_79_(Hebrews 11:1)	3		AndreaMariaC
pair_35_(2 Corinthians 5:7)	2		AndreaMariaC
pair_35_(Jeremiah 17:9)	2		AndreaMariaC
pair_19_(Genesis 1:1)	2		AndreaMariaC
pair_106_(Jeremiah 17:9)	2		AndreaMariaC
pair_144_(Genesis 1:1)	2		AndreaMariaC
pair_27_(Jeremiah 17:9)	3		AndreaMariaC
pair_72_(Hebrews 11:1)	3		AndreaMariaC
pair_134_(Genesis 1:1)	3		AndreaMariaC
pair_2_(John 8:32)	2		AndreaMariaC
pair_12_(1 John 4:8)	3		AndreaMariaC
pair_146_(John 8:32)	1		AndreaMariaC
pair_16_(2 Corinthians 5:17)	2		AndreaMariaC
pair_91_(Jeremiah 17:9)	3		AndreaMariaC
pair_137_(Jeremiah 17:9)	2		AndreaMariaC
pair_85_(Genesis 1:1)	3		AndreaMariaC
pair_4_(2 Corinthians 5:7)	3		AndreaMariaC
pair_23_(2 Corinthians 5:7)	3		AndreaMariaC
pair_102_(2 Corinthians 5:17)	2		AndreaMariaC
pair_20_(1 John 4:8)	3		AndreaMariaC
pair_48_(1 John 4:8)	3		AndreaMariaC
pair_13_(Ephesians 5:25)	1		AndreaMariaC
pair_69_(Genesis 1:1)	4		AndreaMariaC
pair_67_(Jeremiah 17:9)	3		AndreaMariaC
pair_120_(Exodus 20:3)	2		AndreaMariaC
pair_102_(Exodus 20:3)	2		AndreaMariaC
pair_134_(Jeremiah 17:9)	3		AndreaMariaC
pair_9_(Genesis 1:1)	3		AndreaMariaC
pair_123_(Genesis 1:1)	2		AndreaMariaC
pair_133_(Ephesians 5:25)	3		AndreaMariaC
pair_28_(2 Corinthians 5:17)	2		AndreaMariaC
pair_61_(1 John 4:8)	2		shur
pair_126_(Exodus 20:3)	2		AndreaMariaC
pair_56_(2 Corinthians 5:7)	3		shur
pair_133_(1 Samuel 16:7)	4		AndreaMariaC
pair_81_(Jeremiah 17:9)	-	"1 - calling for following one's heart.--2 - same quote, but what does the writer mean to communicate here?"	shur
pair_82_(John 8:32)	2		shur
pair_57_(1 John 4:8)	3		AndreaMariaC
pair_50_(Genesis 1:1)	2		AndreaMariaC
pair_73_(1 Samuel 16:7)	2		AndreaMariaC
pair_72_(2 Corinthians 5:17)	2		AndreaMariaC
pair_148_(1 John 4:8)	3		AndreaMariaC
pair_88_(1 John 4:8)	3		AndreaMariaC
pair_45_(1 Samuel 16:7)	3		shur
pair_29_(Genesis 1:1)	2		AndreaMariaC
pair_123_(1 Samuel 16:7)	2		AndreaMariaC
pair_71_(1 John 4:8)	3		AndreaMariaC
pair_39_(Genesis 1:1)	2		shur
pair_77_(1 John 4:8)	3		shur
pair_45_(1 John 4:8)	2		AndreaMariaC
pair_123_(Genesis 1:1)	2		shur
pair_39_(John 8:32)	2		AndreaMariaC
pair_51_(1 Samuel 16:7)	1		AndreaMariaC
pair_144_(1 Samuel 16:7)	3		AndreaMariaC
pair_135_(2 Corinthians 5:17)	2		AndreaMariaC
pair_125_(Ephesians 5:25)	2		AndreaMariaC
pair_7_(Genesis 1:1)	3		AndreaMariaC
pair_137_(2 Corinthians 5:17)	3		AndreaMariaC
pair_12_(Ephesians 5:25)	3		AndreaMariaC
pair_101_(1 John 4:8)	2		AndreaMariaC
pair_128_(John 8:32)	2		AndreaMariaC
pair_53_(2 Corinthians 5:17)	2		AndreaMariaC
pair_123_(2 Corinthians 5:7)	3		AndreaMariaC
pair_40_(Exodus 20:3)	3		AndreaMariaC
pair_24_(2 Corinthians 5:17)	2		AndreaMariaC
pair_39_(Jeremiah 17:9)	2		AndreaMariaC
pair_8_(Hebrews 11:1)	2		AndreaMariaC
pair_18_(2 Corinthians 5:7)	3		AndreaMariaC
pair_23_(Hebrews 11:1)	2		AndreaMariaC
pair_134_(2 Corinthians 5:7)	3		AndreaMariaC
pair_94_(1 John 4:8)	3		AndreaMariaC
pair_66_(Exodus 20:3)	-	"1 - first 5 commandments - a source text--2 - refusing homosexual marriage?"	shur
pair_71_(2 Corinthians 5:7)	2		AndreaMariaC
pair_92_(Genesis 1:1)	2		AndreaMariaC
pair_30_(1 Samuel 16:7)	2		AndreaMariaC
pair_92_(1 John 4:8)	3		AndreaMariaC
pair_69_(Ephesians 5:25)	2		AndreaMariaC
pair_18_(John 8:32)	3		AndreaMariaC
pair_107_(Exodus 20:3)	2	"1 - why was it not a sin to worship Jesus?--2 - how many will not go to heaven bc of the 'no other gods' commandment?"	shur
pair_79_(Exodus 20:3)	3		AndreaMariaC
pair_131_(Hebrews 11:1)	-	"1 - unclear what is natural - faith?--2 - believing and faith are different things"	shur
pair_65_(2 Corinthians 5:7)	2		AndreaMariaC
pair_117_(Jeremiah 17:9)	2		AndreaMariaC
pair_30_(Genesis 1:1)	2		AndreaMariaC
pair_94_(1 Samuel 16:7)	2		AndreaMariaC
pair_57_(John 8:32)	2		AndreaMariaC
pair_138_(Hebrews 11:1)	3		AndreaMariaC
pair_39_(Hebrews 11:1)	2		AndreaMariaC
pair_119_(1 Samuel 16:7)	3		AndreaMariaC
pair_118_(1 Samuel 16:7)	2		AndreaMariaC
pair_86_(1 John 4:8)	3		AndreaMariaC
pair_33_(1 John 4:8)	2		AndreaMariaC
pair_15_(1 Samuel 16:7)	2		AndreaMariaC
pair_143_(2 Corinthians 5:7)	3		AndreaMariaC
pair_97_(Hebrews 11:1)	3		AndreaMariaC
pair_103_(2 Corinthians 5:17)	2		AndreaMariaC
pair_60_(John 8:32)	2		AndreaMariaC
pair_123_(Ephesians 5:25)	4		AndreaMariaC
pair_93_(Ephesians 5:25)	3		AndreaMariaC
pair_23_(Jeremiah 17:9)	2		AndreaMariaC
pair_59_(Jeremiah 17:9)	2		AndreaMariaC
pair_127_(Hebrews 11:1)	3		AndreaMariaC
pair_110_(John 8:32)	1		shur
pair_84_(2 Corinthians 5:7)	3		AndreaMariaC
pair_54_(1 Samuel 16:7)	3		AndreaMariaC
pair_104_(1 Samuel 16:7)	1		AndreaMariaC
pair_53_(2 Corinthians 5:7)	3		AndreaMariaC
pair_51_(Genesis 1:1)	2		AndreaMariaC
pair_135_(Jeremiah 17:9)	2		AndreaMariaC
pair_2_(2 Corinthians 5:7)	3		AndreaMariaC
pair_128_(Genesis 1:1)	2		AndreaMariaC
pair_134_(2 Corinthians 5:17)	2		AndreaMariaC
pair_17_(2 Corinthians 5:17)	1		AndreaMariaC
pair_99_(Jeremiah 17:9)	3		AndreaMariaC
pair_5_(John 8:32)	2		AndreaMariaC
pair_82_(John 8:32)	2		AndreaMariaC
pair_127_(2 Corinthians 5:17)	2		AndreaMariaC
pair_11_(2 Corinthians 5:17)	4		AndreaMariaC
pair_129_(2 Corinthians 5:7)	2		AndreaMariaC
pair_87_(Genesis 1:1)	3		AndreaMariaC
pair_44_(2 Corinthians 5:7)	3		AndreaMariaC
pair_76_(2 Corinthians 5:7)	2		AndreaMariaC
pair_52_(Exodus 20:3)	2		AndreaMariaC
pair_54_(2 Corinthians 5:7)	4		shur
pair_7_(Exodus 20:3)	2		AndreaMariaC
pair_149_(Exodus 20:3)	2		AndreaMariaC
pair_28_(Jeremiah 17:9)	2		AndreaMariaC
pair_128_(2 Corinthians 5:17)	1		AndreaMariaC
pair_45_(Hebrews 11:1)	3		AndreaMariaC
pair_29_(1 John 4:8)	3		AndreaMariaC
pair_31_(1 John 4:8)	3		AndreaMariaC
pair_42_(Genesis 1:1)	3		AndreaMariaC
pair_68_(Exodus 20:3)	2		AndreaMariaC
pair_67_(2 Corinthians 5:7)	3		AndreaMariaC
pair_114_(2 Corinthians 5:17)	2		AndreaMariaC
pair_89_(Jeremiah 17:9)	4		AndreaMariaC
pair_92_(1 Samuel 16:7)	3		AndreaMariaC
pair_90_(1 Samuel 16:7)	2		AndreaMariaC
pair_68_(Hebrews 11:1)	2		AndreaMariaC
pair_130_(1 John 4:8)	3		AndreaMariaC
pair_111_(2 Corinthians 5:17)	4		AndreaMariaC
pair_66_(1 Samuel 16:7)	3		AndreaMariaC
pair_61_(Ephesians 5:25)	3		AndreaMariaC
pair_7_(1 John 4:8)	4		AndreaMariaC
pair_111_(John 8:32)	2		AndreaMariaC
pair_123_(Jeremiah 17:9)	3		AndreaMariaC
pair_91_(Exodus 20:3)	2		AndreaMariaC
pair_125_(John 8:32)	2		AndreaMariaC
pair_73_(John 8:32)	3		AndreaMariaC
pair_142_(Hebrews 11:1)	2		Nisha
pair_5_(1 Samuel 16:7)	2		AndreaMariaC
pair_114_(2 Corinthians 5:7)	3		AndreaMariaC
pair_12_(2 Corinthians 5:7)	2		AndreaMariaC
pair_95_(1 John 4:8)	3		AndreaMariaC
pair_80_(1 Samuel 16:7)	2		AndreaMariaC
pair_134_(1 John 4:8)	3		AndreaMariaC
pair_119_(1 John 4:8)	3		AndreaMariaC
pair_44_(2 Corinthians 5:17)	4		AndreaMariaC
pair_105_(Exodus 20:3)	2		AndreaMariaC
pair_113_(2 Corinthians 5:7)	3		AndreaMariaC
pair_29_(Jeremiah 17:9)	2		AndreaMariaC
pair_9_(Hebrews 11:1)	3		AndreaMariaC
pair_123_(Hebrews 11:1)	3		AndreaMariaC
pair_118_(Exodus 20:3)	2		AndreaMariaC
pair_137_(Genesis 1:1)	2		AndreaMariaC
pair_27_(Ephesians 5:25)	3		AndreaMariaC
pair_113_(Jeremiah 17:9)	1		AndreaMariaC
pair_51_(2 Corinthians 5:7)	3		AndreaMariaC
pair_66_(John 8:32)	2		AndreaMariaC
pair_35_(2 Corinthians 5:17)	3		AndreaMariaC
pair_26_(John 8:32)	2		AndreaMariaC
pair_96_(2 Corinthians 5:7)	3		AndreaMariaC
pair_22_(Jeremiah 17:9)	1		Nisha
pair_0_(1 Samuel 16:7)	1		Nisha
pair_84_(Exodus 20:3)	3		AndreaMariaC
pair_122_(Ephesians 5:25)	2		Nisha
pair_123_(John 8:32)	2		AndreaMariaC
pair_123_(Ephesians 5:25)	3		Nisha
pair_38_(1 John 4:8)	2		AndreaMariaC
pair_33_(Hebrews 11:1)	2		AndreaMariaC
pair_23_(1 John 4:8)	3		AndreaMariaC
pair_52_(Jeremiah 17:9)	4		Nisha
pair_132_(1 John 4:8)	3		Nisha
pair_17_(Ephesians 5:25)	3		AndreaMariaC
pair_135_(Ephesians 5:25)	2		AndreaMariaC
pair_46_(Exodus 20:3)	2		AndreaMariaC
pair_106_(2 Corinthians 5:7)	2		Nisha
pair_53_(Genesis 1:1)	2		Nisha
pair_86_(John 8:32)	1		AndreaMariaC
pair_98_(1 John 4:8)	3		Nisha
pair_82_(2 Corinthians 5:17)	3		Nisha
pair_24_(1 John 4:8)	3		Nisha
pair_49_(2 Corinthians 5:17)	2		AndreaMariaC
pair_53_(Exodus 20:3)	3		Nisha
pair_12_(Genesis 1:1)	3		AndreaMariaC
pair_108_(Hebrews 11:1)	2		AndreaMariaC
pair_76_(Ephesians 5:25)	2		Nisha
pair_54_(Exodus 20:3)	1		AndreaMariaC
pair_143_(2 Corinthians 5:7)	3		Nisha
pair_124_(Exodus 20:3)	3		AndreaMariaC
pair_121_(Exodus 20:3)	3		AndreaMariaC
pair_55_(1 John 4:8)	3		Nisha
pair_84_(1 John 4:8)	3		Nisha
pair_142_(2 Corinthians 5:7)	3		AndreaMariaC
pair_19_(1 Samuel 16:7)	1		Nisha
pair_143_(2 Corinthians 5:17)	2		AndreaMariaC
pair_127_(Ephesians 5:25)	3		AndreaMariaC
pair_121_(1 Samuel 16:7)	2		AndreaMariaC
pair_22_(1 Samuel 16:7)	4		AndreaMariaC
pair_40_(1 John 4:8)	3		AndreaMariaC
pair_7_(1 Samuel 16:7)	1		Nisha
pair_45_(2 Corinthians 5:7)	2		AndreaMariaC
pair_53_(Jeremiah 17:9)	1		Nisha
pair_51_(1 John 4:8)	3		Nisha
pair_52_(1 Samuel 16:7)	2		AndreaMariaC
pair_58_(Jeremiah 17:9)	2		AndreaMariaC
pair_101_(Exodus 20:3)	2		Nisha
pair_119_(Jeremiah 17:9)	2		AndreaMariaC
pair_27_(1 John 4:8)	4		Nisha
pair_92_(2 Corinthians 5:17)	2		Nisha
pair_1_(2 Corinthians 5:17)	1		Nisha
pair_84_(2 Corinthians 5:17)	1		Nisha
pair_123_(Genesis 1:1)	2		Nisha
pair_133_(2 Corinthians 5:7)	3		AndreaMariaC
pair_38_(2 Corinthians 5:17)	2		Nisha
pair_124_(2 Corinthians 5:17)	2		AndreaMariaC
pair_21_(2 Corinthians 5:17)	2		Nisha
pair_49_(Exodus 20:3)	1		Nisha
pair_119_(Jeremiah 17:9)	1		Nisha
pair_10_(1 John 4:8)	4		Nisha
pair_148_(Exodus 20:3)	2		Nisha
pair_51_(John 8:32)	2		AndreaMariaC
pair_47_(John 8:32)	2		Nisha
pair_140_(Jeremiah 17:9)	3		AndreaMariaC
pair_32_(John 8:32)	2		Nisha
pair_18_(1 Samuel 16:7)	3		AndreaMariaC
pair_77_(1 John 4:8)	2		AndreaMariaC
pair_56_(Hebrews 11:1)	3		Nisha
pair_131_(1 Samuel 16:7)	3		AndreaMariaC
pair_75_(1 Samuel 16:7)	2		AndreaMariaC
pair_95_(2 Corinthians 5:7)	4		Nisha
pair_88_(2 Corinthians 5:17)	4		AndreaMariaC
pair_64_(Exodus 20:3)	2		Nisha
pair_148_(Jeremiah 17:9)	2		AndreaMariaC
pair_102_(Genesis 1:1)	2		AndreaMariaC
pair_24_(2 Corinthians 5:17)	1		Nisha
pair_126_(1 Samuel 16:7)	3		AndreaMariaC
pair_105_(Ephesians 5:25)	3		AndreaMariaC
pair_48_(Hebrews 11:1)	1		AndreaMariaC
pair_26_(John 8:32)	2		Nisha
pair_85_(Exodus 20:3)	2		AndreaMariaC
pair_89_(Exodus 20:3)	2		AndreaMariaC
pair_27_(Exodus 20:3)	2		Nisha
pair_103_(John 8:32)	2		AndreaMariaC
pair_107_(1 Samuel 16:7)	1		AndreaMariaC
pair_44_(1 Samuel 16:7)	2		Nisha
pair_55_(Genesis 1:1)	3		Nisha
pair_50_(1 Samuel 16:7)	3		Nisha
pair_53_(Hebrews 11:1)	2		AndreaMariaC
pair_53_(1 Samuel 16:7)	1		Nisha
pair_58_(2 Corinthians 5:7)	2		AndreaMariaC
pair_40_(Ephesians 5:25)	3		AndreaMariaC
pair_6_(Genesis 1:1)	2		AndreaMariaC
pair_109_(Genesis 1:1)	3		AndreaMariaC
pair_80_(2 Corinthians 5:7)	2		AndreaMariaC
pair_102_(John 8:32)	2		Nisha
pair_74_(2 Corinthians 5:17)	2		AndreaMariaC
pair_111_(Genesis 1:1)	2		Nisha
pair_76_(Jeremiah 17:9)	2		Nisha
pair_141_(2 Corinthians 5:7)	2		AndreaMariaC
pair_116_(Ephesians 5:25)	3		AndreaMariaC
pair_63_(1 Samuel 16:7)	3		AndreaMariaC
pair_14_(2 Corinthians 5:7)	3		AndreaMariaC
pair_113_(1 Samuel 16:7)	2		AndreaMariaC
pair_60_(Jeremiah 17:9)	2		AndreaMariaC
pair_9_(2 Corinthians 5:7)	3		Nisha
pair_5_(1 John 4:8)	3		AndreaMariaC
pair_98_(1 Samuel 16:7)	1		Nisha
pair_1_(John 8:32)	2		AndreaMariaC
pair_120_(Genesis 1:1)	2		AndreaMariaC
pair_127_(Genesis 1:1)	2		AndreaMariaC
pair_27_(Exodus 20:3)	2		AndreaMariaC
pair_80_(Jeremiah 17:9)	2		AndreaMariaC
pair_66_(2 Corinthians 5:17)	2		AndreaMariaC
pair_101_(Ephesians 5:25)	2		AndreaMariaC
pair_147_(Genesis 1:1)	2		AndreaMariaC
pair_135_(Hebrews 11:1)	3		AndreaMariaC
pair_37_(Genesis 1:1)	3		AndreaMariaC
pair_88_(2 Corinthians 5:7)	3		AndreaMariaC
pair_11_(1 John 4:8)	3		AndreaMariaC
pair_84_(1 Samuel 16:7)	2		AndreaMariaC
pair_44_(John 8:32)	1		AndreaMariaC
pair_76_(John 8:32)	1		Nisha
pair_27_(Genesis 1:1)	2		AndreaMariaC
pair_87_(Hebrews 11:1)	1		Nisha
pair_90_(Exodus 20:3)	2		AndreaMariaC
pair_138_(John 8:32)	2		AndreaMariaC
pair_1_(Genesis 1:1)	2		AndreaMariaC
pair_101_(Jeremiah 17:9)	3		AndreaMariaC
pair_135_(1 John 4:8)	3		AndreaMariaC
pair_44_(Exodus 20:3)	2		AndreaMariaC
pair_37_(1 John 4:8)	3		AndreaMariaC
pair_62_(Hebrews 11:1)	2		Nisha
pair_142_(Ephesians 5:25)	3		AndreaMariaC
pair_29_(2 Corinthians 5:17)	3		AndreaMariaC
pair_91_(Ephesians 5:25)	2		AndreaMariaC
pair_37_(2 Corinthians 5:7)	3		AndreaMariaC
pair_84_(Jeremiah 17:9)	2		AndreaMariaC
pair_130_(2 Corinthians 5:17)	4		AndreaMariaC
pair_68_(2 Corinthians 5:17)	3		AndreaMariaC
pair_81_(Exodus 20:3)	2		AndreaMariaC
pair_118_(Jeremiah 17:9)	1		AndreaMariaC
pair_29_(1 Samuel 16:7)	4		AndreaMariaC
pair_61_(Genesis 1:1)	2		AndreaMariaC
pair_48_(1 Samuel 16:7)	2		AndreaMariaC
pair_10_(2 Corinthians 5:17)	2		AndreaMariaC
pair_93_(John 8:32)	3		AndreaMariaC
pair_11_(2 Corinthians 5:7)	2		AndreaMariaC
pair_63_(Genesis 1:1)	2		AndreaMariaC
pair_72_(John 8:32)	2		AndreaMariaC
pair_96_(Hebrews 11:1)	3		Nisha
pair_149_(2 Corinthians 5:7)	2		AndreaMariaC
pair_21_(Ephesians 5:25)	3		AndreaMariaC
pair_146_(Hebrews 11:1)	2		AndreaMariaC
pair_119_(2 Corinthians 5:7)	1		Nisha
pair_75_(Jeremiah 17:9)	1		Nisha
pair_116_(Genesis 1:1)	3		Nisha
pair_35_(Ephesians 5:25)	3		AndreaMariaC
pair_135_(John 8:32)	2		AndreaMariaC
pair_94_(Genesis 1:1)	2		AndreaMariaC
pair_48_(Ephesians 5:25)	4		Nisha
pair_67_(Hebrews 11:1)	2		Nisha
pair_87_(1 Samuel 16:7)	2		AndreaMariaC
pair_140_(Jeremiah 17:9)	1		Nisha
pair_97_(1 John 4:8)	3		Nisha
pair_64_(Hebrews 11:1)	3		AndreaMariaC
pair_78_(2 Corinthians 5:7)	3		Nisha
pair_96_(1 John 4:8)	3		AndreaMariaC
pair_25_(Ephesians 5:25)	3		AndreaMariaC
pair_93_(Hebrews 11:1)	2		AndreaMariaC
pair_96_(Genesis 1:1)	1		Nisha
pair_46_(2 Corinthians 5:17)	2		Nisha
pair_5_(Ephesians 5:25)	3		AndreaMariaC
pair_52_(Genesis 1:1)	3		AndreaMariaC
pair_36_(John 8:32)	1		Nisha
pair_76_(1 John 4:8)	3		AndreaMariaC
pair_148_(2 Corinthians 5:17)	4		AndreaMariaC
pair_88_(Jeremiah 17:9)	2		AndreaMariaC
pair_50_(2 Corinthians 5:17)	2		AndreaMariaC
pair_48_(2 Corinthians 5:7)	2		Nisha
pair_68_(Jeremiah 17:9)	1		Nisha
pair_142_(Hebrews 11:1)	3		AndreaMariaC
pair_47_(1 John 4:8)	3		Nisha
pair_63_(1 Samuel 16:7)	2		Nisha
pair_113_(1 John 4:8)	3		AndreaMariaC
pair_4_(Hebrews 11:1)	1		Nisha
pair_116_(John 8:32)	1		Nisha
pair_13_(1 Samuel 16:7)	2		AndreaMariaC
pair_130_(Jeremiah 17:9)	2		AndreaMariaC
pair_114_(2 Corinthians 5:7)	2		Nisha
pair_8_(Genesis 1:1)	3		AndreaMariaC
pair_46_(Exodus 20:3)	1		Nisha
pair_73_(2 Corinthians 5:17)	3		AndreaMariaC
pair_20_(2 Corinthians 5:17)	2		AndreaMariaC
pair_117_(Genesis 1:1)	1		Nisha
pair_120_(1 Samuel 16:7)	3		AndreaMariaC
pair_109_(1 John 4:8)	3		AndreaMariaC
pair_40_(John 8:32)	2		Nisha
pair_97_(1 John 4:8)	3		AndreaMariaC
pair_100_(Jeremiah 17:9)	1		Nisha
pair_95_(1 John 4:8)	4		Nisha
pair_144_(Genesis 1:1)	2		Nisha
pair_94_(Ephesians 5:25)	3		AndreaMariaC
pair_89_(Jeremiah 17:9)	1		Nisha
pair_110_(Genesis 1:1)	2		AndreaMariaC
pair_79_(2 Corinthians 5:17)	1		Nisha
pair_118_(1 John 4:8)	3		AndreaMariaC
pair_14_(John 8:32)	2		AndreaMariaC
pair_98_(Hebrews 11:1)	2		Nisha
pair_78_(Genesis 1:1)	3		Nisha
pair_45_(2 Corinthians 5:17)	1		Nisha
pair_3_(Hebrews 11:1)	1		Nisha
pair_4_(Exodus 20:3)	2		Nisha
pair_141_(2 Corinthians 5:17)	2		Nisha
pair_52_(Ephesians 5:25)	3		Nisha
pair_14_(2 Corinthians 5:17)	1		Nisha
pair_61_(Exodus 20:3)	1		Nisha
pair_62_(1 John 4:8)	3		Nisha
pair_144_(2 Corinthians 5:7)	1		Nisha
pair_5_(Exodus 20:3)	2		Nisha
pair_134_(2 Corinthians 5:7)	3		Nisha
pair_35_(Jeremiah 17:9)	1		Nisha
pair_64_(Jeremiah 17:9)	1		Nisha
pair_102_(1 John 4:8)	3		Nisha
pair_4_(John 8:32)	2		Nisha
pair_60_(Exodus 20:3)	3		Nisha
pair_71_(John 8:32)	1		Nisha
pair_49_(1 Samuel 16:7)	1		Nisha
pair_119_(1 Samuel 16:7)	1		Nisha
pair_60_(Ephesians 5:25)	3		Nisha
pair_45_(John 8:32)	3		Nisha
pair_30_(1 John 4:8)	3		Nisha
pair_105_(Genesis 1:1)	1		Nisha
pair_64_(1 John 4:8)	3		Nisha
pair_17_(2 Corinthians 5:7)	1		Nisha
pair_145_(Jeremiah 17:9)	2		Nisha
pair_104_(Jeremiah 17:9)	2		Nisha
pair_30_(2 Corinthians 5:17)	2		Nisha
pair_6_(Jeremiah 17:9)	1		Nisha
pair_93_(Exodus 20:3)	2		Nisha
pair_117_(2 Corinthians 5:17)	2		Nisha
pair_131_(Hebrews 11:1)	2		Nisha
pair_3_(Jeremiah 17:9)	1		Nisha
pair_129_(Exodus 20:3)	2		Nisha
pair_45_(1 Samuel 16:7)	2		Nisha
pair_69_(Ephesians 5:25)	2		Nisha
pair_125_(Exodus 20:3)	2		Nisha
pair_15_(Jeremiah 17:9)	1		Nisha
pair_50_(Genesis 1:1)	1		Nisha
pair_146_(Hebrews 11:1)	1		Nisha
pair_10_(Genesis 1:1)	2		Nisha
pair_29_(Exodus 20:3)	2		Nisha
pair_43_(Hebrews 11:1)	3		Nisha
pair_97_(2 Corinthians 5:17)	2		Nisha
pair_113_(Jeremiah 17:9)	1		Nisha
pair_103_(2 Corinthians 5:17)	1		Nisha
pair_9_(1 Samuel 16:7)	3		shur
pair_43_(John 8:32)	1		Nisha
pair_97_(Jeremiah 17:9)	3		Nisha
pair_11_(1 Samuel 16:7)	2		Nisha
pair_92_(Genesis 1:1)	1		Nisha
pair_109_(John 8:32)	1		Nisha
pair_66_(Jeremiah 17:9)	2		Nisha
pair_67_(Jeremiah 17:9)	1		Nisha
pair_148_(Genesis 1:1)	2		Nisha
pair_42_(Hebrews 11:1)	3		Nisha
pair_16_(Jeremiah 17:9)	1		Nisha
pair_121_(Jeremiah 17:9)	2		Nisha
pair_56_(Genesis 1:1)	2		Nisha
pair_11_(Jeremiah 17:9)	1		Nisha
pair_148_(Jeremiah 17:9)	2		Nisha
pair_147_(Hebrews 11:1)	2		Nisha
pair_6_(1 John 4:8)	3		Nisha
pair_149_(Genesis 1:1)	3		Nisha
pair_68_(1 John 4:8)	3		Nisha
pair_36_(Hebrews 11:1)	3		Nisha
pair_148_(1 John 4:8)	3		Nisha
pair_125_(1 Samuel 16:7)	1		Nisha
pair_38_(Hebrews 11:1)	2		Nisha
